lr,batch_size,weight_decay,recon_loss_type,chamfer_weight,grad_clip,cls_weight,initialization_method,model_architecture,best_val_acc
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,80.6320907617504
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,80.6320907617504
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,80.6320907617504
0.0001,32,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,80.6320907617504
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,80.6320907617504
5e-05,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,80.59157212317666
5e-05,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier,80.59157212317666
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,80.59157212317666
5e-05,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,80.59157212317666
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,80.55105348460292
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,80.55105348460292
0.0001,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,80.55105348460292
0.0001,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,80.55105348460292
5e-05,32,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,80.55105348460292
5e-05,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,80.55105348460292
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,80.55105348460292
0.0001,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier,80.55105348460292
0.0001,32,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,80.51053484602917
5e-05,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,80.51053484602917
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,80.51053484602917
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,80.47001620745543
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,80.47001620745543
5e-05,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,80.42949756888169
5e-05,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier,80.38897893030794
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,80.38897893030794
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,80.38897893030794
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,80.3484602917342
5e-05,32,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,80.3484602917342
0.0001,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,80.3484602917342
0.0001,32,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,80.30794165316046
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,80.26742301458671
5e-05,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,80.22690437601297
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,80.22690437601297
0.0001,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,80.22690437601297
5e-05,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier,80.22690437601297
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,80.18638573743922
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,80.14586709886548
5e-05,32,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,80.14586709886548
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,80.06482982171799
5e-05,32,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,80.06482982171799
5e-05,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,79.98379254457049
5e-05,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier,79.94327390599676
5e-05,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,79.902755267423
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,79.57860615883307
5e-05,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,79.53808752025931
