lr,batch_size,weight_decay,recon_loss_type,chamfer_weight,grad_clip,cls_weight,initialization_method,model_architecture,best_val_acc
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,94.4055944055944
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,94.4055944055944
5e-05,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,94.4055944055944
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,94.4055944055944
0.0001,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,94.4055944055944
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,94.4055944055944
0.0001,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,94.4055944055944
5e-05,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,94.4055944055944
5e-05,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,94.4055944055944
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,94.4055944055944
0.0001,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,94.4055944055944
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,94.4055944055944
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,94.4055944055944
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,94.4055944055944
5e-05,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier,94.23076923076923
5e-05,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier,94.23076923076923
5e-05,32,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,94.23076923076923
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V3_Wider,94.23076923076923
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,94.23076923076923
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,94.23076923076923
0.0001,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,94.05594405594405
5e-05,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier,94.05594405594405
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,94.05594405594405
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,93.88111888111888
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,93.88111888111888
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,93.88111888111888
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,93.7062937062937
