lr,batch_size,weight_decay,recon_loss_type,chamfer_weight,grad_clip,cls_weight,initialization_method,model_architecture,best_val_acc
0.0001,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.92146596858639
0.0001,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.92146596858639
0.0001,32,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.85602094240838
0.0001,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.85602094240838
5e-05,32,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier,89.85602094240838
5e-05,32,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V3_Wider,89.85602094240838
0.0001,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.85602094240838
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.85602094240838
5e-05,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.85602094240838
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.85602094240838
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V3_Wider,89.79057591623037
0.0001,32,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.79057591623037
0.0001,32,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.79057591623037
0.0001,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.79057591623037
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.79057591623037
0.0001,32,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier,89.79057591623037
0.0001,32,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.79057591623037
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.79057591623037
5e-05,32,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.79057591623037
0.0001,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier,89.79057591623037
0.0001,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.79057591623037
0.0001,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.72513089005236
0.0001,32,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.72513089005236
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.72513089005236
0.0001,32,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,89.72513089005236
0.0001,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.72513089005236
0.0001,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.72513089005236
0.0001,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.72513089005236
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.72513089005236
5e-05,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.72513089005236
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.72513089005236
0.0001,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.72513089005236
0.0001,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.72513089005236
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.72513089005236
0.0001,32,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier,89.72513089005236
0.0001,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.65968586387434
0.0001,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.65968586387434
5e-05,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.65968586387434
5e-05,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V3_Wider,89.65968586387434
0.0001,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.65968586387434
0.0001,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.65968586387434
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,89.65968586387434
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.65968586387434
5e-05,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.65968586387434
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.65968586387434
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.65968586387434
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.65968586387434
0.0001,32,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.65968586387434
0.0001,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.65968586387434
0.0001,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.65968586387434
5e-05,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.59424083769633
0.0001,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.59424083769633
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.59424083769633
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.59424083769633
0.0001,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.59424083769633
0.0001,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.59424083769633
5e-05,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.59424083769633
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.59424083769633
5e-05,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.59424083769633
0.0001,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.59424083769633
0.0001,32,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.59424083769633
0.0001,32,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.59424083769633
0.0001,32,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.59424083769633
5e-05,32,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.59424083769633
0.0001,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.59424083769633
5e-05,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.59424083769633
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.59424083769633
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,89.52879581151832
0.0001,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,89.52879581151832
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.52879581151832
0.0001,32,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,89.52879581151832
5e-05,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.52879581151832
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.52879581151832
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,89.52879581151832
0.0001,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,89.52879581151832
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.52879581151832
0.0001,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.52879581151832
5e-05,32,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.52879581151832
5e-05,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.52879581151832
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.52879581151832
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.52879581151832
0.0001,32,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.52879581151832
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.52879581151832
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.52879581151832
0.0001,32,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,89.52879581151832
0.0001,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.52879581151832
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.52879581151832
0.0001,32,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.52879581151832
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.52879581151832
5e-05,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.46335078534031
0.0001,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.46335078534031
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.46335078534031
0.0001,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,89.46335078534031
0.0001,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.46335078534031
0.0001,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.46335078534031
0.0001,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.46335078534031
5e-05,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier,89.46335078534031
0.0001,32,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.46335078534031
5e-05,32,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.46335078534031
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.46335078534031
0.0001,32,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.46335078534031
0.0001,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V3_Wider,89.46335078534031
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.46335078534031
0.0001,32,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.46335078534031
5e-05,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V3_Wider,89.3979057591623
0.0001,64,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.3979057591623
5e-05,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.3979057591623
0.0001,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier,89.3979057591623
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,89.3979057591623
0.0001,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.3979057591623
0.0001,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.3979057591623
0.0001,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.3979057591623
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,89.3979057591623
5e-05,32,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.3979057591623
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.3324607329843
0.0001,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.3324607329843
0.0001,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.3324607329843
5e-05,32,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,89.3324607329843
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.3324607329843
0.0001,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.3324607329843
0.0001,32,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.3324607329843
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.3324607329843
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.3324607329843
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.3324607329843
5e-05,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,89.3324607329843
0.0001,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.3324607329843
5e-05,32,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.26701570680629
0.0001,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.26701570680629
5e-05,32,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.26701570680629
5e-05,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V3_Wider,89.26701570680629
5e-05,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,89.26701570680629
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.26701570680629
0.0001,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.26701570680629
5e-05,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.26701570680629
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.26701570680629
5e-05,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.26701570680629
5e-05,32,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.26701570680629
5e-05,32,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,89.26701570680629
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.26701570680629
0.0001,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier,89.26701570680629
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,89.26701570680629
5e-05,32,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.26701570680629
5e-05,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.20157068062828
0.0001,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,89.20157068062828
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.20157068062828
5e-05,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,89.20157068062828
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.20157068062828
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.20157068062828
5e-05,32,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V3_Wider,89.20157068062828
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.20157068062828
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.20157068062828
5e-05,32,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.20157068062828
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.20157068062828
0.0001,32,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.20157068062828
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.20157068062828
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.20157068062828
0.0001,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.13612565445025
0.0001,32,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier,89.13612565445025
0.0001,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.13612565445025
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,89.13612565445025
0.0001,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,89.13612565445025
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.13612565445025
0.0001,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,89.13612565445025
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.13612565445025
5e-05,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V3_Wider,89.13612565445025
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.07068062827224
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.07068062827224
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.07068062827224
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.07068062827224
0.0001,32,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier,89.07068062827224
0.0001,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.07068062827224
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.07068062827224
5e-05,32,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,89.07068062827224
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,89.07068062827224
5e-05,32,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier,89.07068062827224
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,89.07068062827224
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.00523560209425
0.0001,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,89.00523560209425
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.00523560209425
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,89.00523560209425
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,89.00523560209425
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,89.00523560209425
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,89.00523560209425
0.0001,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,89.00523560209425
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,89.00523560209425
5e-05,32,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,89.00523560209425
5e-05,32,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier,88.93979057591623
0.0001,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V3_Wider,88.93979057591623
