lr,batch_size,weight_decay,recon_loss_type,chamfer_weight,grad_clip,cls_weight,initialization_method,model_architecture,best_val_acc
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,87.4897792313982
0.0001,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,87.4897792313982
0.0001,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,87.4897792313982
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.4897792313982
5e-05,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,87.4897792313982
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,87.4897792313982
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,87.4897792313982
5e-05,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,87.4897792313982
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,87.4080130825838
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,87.4080130825838
0.0001,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,87.4080130825838
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,87.4080130825838
5e-05,32,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier,87.4080130825838
0.0001,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.4080130825838
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.4080130825838
5e-05,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,87.4080130825838
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,87.4080130825838
0.0001,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,87.4080130825838
5e-05,32,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier,87.4080130825838
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,87.4080130825838
0.0001,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier,87.4080130825838
5e-05,32,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,87.32624693376943
0.0001,32,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,87.32624693376943
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.32624693376943
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.32624693376943
5e-05,64,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier,87.24448078495503
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,87.24448078495503
5e-05,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier,87.24448078495503
0.0001,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,87.24448078495503
5e-05,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,87.24448078495503
0.0001,32,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.24448078495503
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.16271463614063
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.16271463614063
0.0001,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,87.16271463614063
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,87.08094848732625
5e-05,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,87.08094848732625
0.0001,64,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier,87.08094848732625
5e-05,64,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,87.08094848732625
0.0001,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,87.08094848732625
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,87.08094848732625
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,86.99918233851186
5e-05,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,86.99918233851186
0.0001,32,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,86.99918233851186
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,86.91741618969746
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,86.75388389206869
